pincode,district,state_name,latitude,longitude
575013,DAKSHINA KANNADA,KARNATAKA,12.900291,74.831981
575014,DAKSHINA KANNADA,KARNATAKA,12.991011,74.805224
575015,DAKSHINA KANNADA,KARNATAKA,12.932385,74.855836
575016,DAKSHINA KANNADA,KARNATAKA,12.896589,74.875115
575017,DAKSHINA KANNADA,KARNATAKA,12.824948,74.879347
575018,DAKSHINA KANNADA,KARNATAKA,12.791065,74.908141
575019,DAKSHINA KANNADA,KARNATAKA,12.965065,74.813888
575020,DAKSHINA KANNADA,KARNATAKA,12.820389,74.84175
575022,DAKSHINA KANNADA,KARNATAKA,12.803453,74.861104
575023,DAKSHINA KANNADA,KARNATAKA,12.776285,74.873467
575025,DAKSHINA KANNADA,KARNATAKA,13.008833,74.793278
575028,DAKSHINA KANNADA,KARNATAKA,12.916383,74.895984
575029,DAKSHINA KANNADA,KARNATAKA,12.897867,74.928621
575030,DAKSHINA KANNADA,KARNATAKA,13.007605,74.836031
576101,UDUPI,KARNATAKA,13.334598,74.753018
576102,UDUPI,KARNATAKA,13.349261,74.761729
576103,UDUPI,KARNATAKA,13.33913,74.733639
576104,UDUPI,KARNATAKA,13.355715,74.785573
576105,UDUPI,KARNATAKA,13.386348,74.748785
576106,UDUPI,KARNATAKA,13.366778,74.718059
576107,UDUPI,KARNATAKA,13.340644,74.816936
576108,UDUPI,KARNATAKA,13.350467,74.706097
576111,UDUPI,KARNATAKA,13.177717,74.884467
576112,UDUPI,KARNATAKA,13.460843,75.002387
576113,UDUPI,KARNATAKA,13.325415,74.871536
576114,UDUPI,KARNATAKA,13.394671,74.736873
576115,UDUPI,KARNATAKA,13.399176,74.703391
576117,UDUPI,KARNATAKA,13.245395,74.986049
576120,UDUPI,KARNATAKA,13.28434,74.814608
576121,UDUPI,KARNATAKA,13.129214,74.879594
576122,UDUPI,KARNATAKA,13.253456,74.757899
576124,UDUPI,KARNATAKA,13.379208,74.869224
576201,UDUPI,KARNATAKA,13.628896,74.69163
576210,UDUPI,KARNATAKA,13.498828,74.7661
576211,UDUPI,KARNATAKA,13.631564,74.768274
576212,UDUPI,KARNATAKA,13.535843,74.947172
576213,UDUPI,KARNATAKA,13.43178,74.751486
576214,UDUPI,KARNATAKA,13.852868,74.657898
576215,UDUPI,KARNATAKA,13.409635,74.85381
576216,UDUPI,KARNATAKA,13.654129,74.667504
576217,UDUPI,KARNATAKA,13.611865,74.701911
576218,UDUPI,KARNATAKA,13.441515,74.699618
576219,UDUPI,KARNATAKA,13.798988,74.646951
576220,UDUPI,KARNATAKA,13.862706,74.811087
576221,UDUPI,KARNATAKA,13.531421,74.710337
576222,UDUPI,KARNATAKA,13.581876,74.788724
576223,UDUPI,KARNATAKA,13.505746,74.830653
576224,UDUPI,KARNATAKA,13.747059,74.653823
576225,UDUPI,KARNATAKA,13.503174,74.722054
576226,UDUPI,KARNATAKA,13.47031,74.707529
576227,UDUPI,KARNATAKA,13.60945,74.89695
576228,UDUPI,KARNATAKA,13.95689,74.58026
576229,UDUPI,KARNATAKA,13.61737,74.869588
576230,UDUPI,KARNATAKA,13.637395,74.713271
576231,UDUPI,KARNATAKA,13.553173,74.727688
576232,UDUPI,KARNATAKA,13.83929,74.626706
576233,UDUPI,KARNATAKA,13.743639,74.784162
576234,UDUPI,KARNATAKA,13.47001,74.86707
576235,UDUPI,KARNATAKA,13.700627,74.683077
576247,UDUPI,KARNATAKA,13.683068,74.666834
576257,UDUPI,KARNATAKA,13.568564,74.707349
576282,UDUPI,KARNATAKA,13.712017,74.948434
576283,UDUPI,KARNATAKA,13.66971,74.787431
577001,DAVANGERE,KARNATAKA,14.931634,76.586253
577002,DAVANGERE,KARNATAKA,14.188894,76.042789
577003,DAVANGERE,KARNATAKA,14.457858,75.932325
577004,DAVANGERE,KARNATAKA,14.454628,75.91134
577005,DAVANGERE,KARNATAKA,13.697297,76.8295
577006,DAVANGERE,KARNATAKA,14.21019,75.734628
577007,DAVANGERE,KARNATAKA,14.30597,76.17002
577101,CHIKKAMAGALURU,KARNATAKA,13.315253,75.761737
577102,CHIKKAMAGALURU,KARNATAKA,13.323388,75.803903
577111,CHIKKAMAGALURU,KARNATAKA,13.24375,75.643711
577112,CHIKKAMAGALURU,KARNATAKA,13.376053,75.449389
577113,CHIKKAMAGALURU,KARNATAKA,13.131713,75.559836
577114,CHIKKAMAGALURU,KARNATAKA,13.31878,75.354826
577115,SHIVAMOGGA,KARNATAKA,13.752639,75.698567
577116,CHIKKAMAGALURU,KARNATAKA,13.617272,75.976971
577117,CHIKKAMAGALURU,KARNATAKA,13.3796,75.42425
577120,CHIKKAMAGALURU,KARNATAKA,13.512983,75.259727
577121,CHIKKAMAGALURU,KARNATAKA,13.196163,75.431233
577122,CHIKKAMAGALURU,KARNATAKA,13.163129,75.485638
577123,CHIKKAMAGALURU,KARNATAKA,13.409883,75.373327
577124,CHIKKAMAGALURU,KARNATAKA,13.21745,75.369687
577125,CHIKKAMAGALURU,KARNATAKA,13.580364,75.211964
577126,CHIKKAMAGALURU,KARNATAKA,13.521726,75.332925
577127,CHIKKAMAGALURU,KARNATAKA,13.573355,75.422053
577128,CHIKKAMAGALURU,KARNATAKA,13.702952,75.656449
577129,CHIKKAMAGALURU,KARNATAKA,13.577204,75.782358
577130,CHIKKAMAGALURU,KARNATAKA,13.371041,75.660957
577131,CHIKKAMAGALURU,KARNATAKA,13.434071,75.745494
577132,CHIKKAMAGALURU,KARNATAKA,13.096008,75.64937
577133,CHIKKAMAGALURU,KARNATAKA,13.261092,75.736866
577134,CHIKKAMAGALURU,KARNATAKA,13.623257,75.488709
577135,CHIKKAMAGALURU,KARNATAKA,13.43393,75.94334
577136,CHIKKAMAGALURU,KARNATAKA,13.39078,75.553071
577137,CHIKKAMAGALURU,KARNATAKA,13.498523,75.805394
577138,CHIKKAMAGALURU,KARNATAKA,13.523356,76.186206
577139,CHIKKAMAGALURU,KARNATAKA,13.413157,75.24897
577140,CHIKKAMAGALURU,KARNATAKA,13.620277,76.148505
577144,CHIKKAMAGALURU,KARNATAKA,13.720542,75.70448
577145,CHIKKAMAGALURU,KARNATAKA,13.802092,75.985663
577146,CHIKKAMAGALURU,KARNATAKA,13.292306,75.989942
577160,CHIKKAMAGALURU,KARNATAKA,13.247491,75.491139
577168,CHIKKAMAGALURU,KARNATAKA,13.386769,75.913143
577175,CHIKKAMAGALURU,KARNATAKA,13.423244,76.073711
577179,CHIKKAMAGALURU,KARNATAKA,13.263408,75.409757
577180,CHIKKAMAGALURU,KARNATAKA,13.671298,76.198332
577181,CHIKKAMAGALURU,KARNATAKA,13.274778,75.343028
577182,CHIKKAMAGALURU,KARNATAKA,13.575709,76.278304
577201,SHIVAMOGGA,KARNATAKA,13.945994,75.573922
577202,SHIVAMOGGA,KARNATAKA,13.905736,75.555632
577203,SHIVAMOGGA,KARNATAKA,13.886035,75.576201
577204,SHIVAMOGGA,KARNATAKA,13.930222,75.609852
577205,SHIVAMOGGA,KARNATAKA,13.930139,75.018611
577211,SHIVAMOGGA,KARNATAKA,14.046354,75.415167
577213,DAVANGERE,KARNATAKA,13.878385,75.930707
577214,SHIVAMOGGA,KARNATAKA,14.079091,75.365455
577215,DAVANGERE,KARNATAKA,13.850302,76.131115
577216,SHIVAMOGGA,KARNATAKA,14.01859,75.661056
577217,DAVANGERE,KARNATAKA,14.226824,75.64158
577218,DAVANGERE,KARNATAKA,14.16585,75.786244
577219,DAVANGERE,KARNATAKA,14.292701,75.80134
577220,SHIVAMOGGA,KARNATAKA,13.766465,75.454972
577221,DAVANGERE,KARNATAKA,14.138611,75.888722
577222,SHIVAMOGGA,KARNATAKA,13.890878,75.612528
577223,DAVANGERE,KARNATAKA,14.207361,75.514398
577224,DAVANGERE,KARNATAKA,14.168133,75.74284
577225,SHIVAMOGGA,KARNATAKA,14.076403,75.51513
577226,SHIVAMOGGA,KARNATAKA,13.763514,75.387745
577227,SHIVAMOGGA,KARNATAKA,13.974658,75.711061
577228,CHIKKAMAGALURU,KARNATAKA,13.717334,75.844859
577229,SHIVAMOGGA,KARNATAKA,13.896259,75.665556
577230,DAVANGERE,KARNATAKA,14.143022,75.676994
577231,DAVANGERE,KARNATAKA,14.202991,75.860074
577232,SHIVAMOGGA,KARNATAKA,13.720694,75.331028
577233,SHIVAMOGGA,KARNATAKA,13.939756,75.721333
577243,SHIVAMOGGA,KARNATAKA,14.050394,75.737736
577245,SHIVAMOGGA,KARNATAKA,13.854694,75.701667
577301,SHIVAMOGGA,KARNATAKA,13.853023,76.060005
577302,SHIVAMOGGA,KARNATAKA,13.807426,75.694574
577401,SHIVAMOGGA,KARNATAKA,14.155977,75.027035
577411,SHIVAMOGGA,KARNATAKA,13.751756,75.149333
577412,SHIVAMOGGA,KARNATAKA,14.053417,75.130604
577413,SHIVAMOGGA,KARNATAKA,14.540904,75.183035
577414,SHIVAMOGGA,KARNATAKA,13.79554,75.242381
577415,SHIVAMOGGA,KARNATAKA,13.637744,75.300497
577416,SHIVAMOGGA,KARNATAKA,14.292398,75.666037
577417,SHIVAMOGGA,KARNATAKA,14.065756,75.171333
577418,SHIVAMOGGA,KARNATAKA,13.910676,75.07075
577419,SHIVAMOGGA,KARNATAKA,14.54956,75.119004
577421,SHIVAMOGGA,KARNATAKA,14.143733,74.795476
577422,SHIVAMOGGA,KARNATAKA,13.847756,75.335333
577423,SHIVAMOGGA,KARNATAKA,14.166354,75.240167
577424,SHIVAMOGGA,KARNATAKA,13.801756,75.185333
577425,SHIVAMOGGA,KARNATAKA,13.834254,75.101369
577426,SHIVAMOGGA,KARNATAKA,13.990123,75.29019
577427,SHIVAMOGGA,KARNATAKA,14.283882,75.404772
577428,SHIVAMOGGA,KARNATAKA,14.406456,75.281579
577429,SHIVAMOGGA,KARNATAKA,14.393132,74.979227
577430,SHIVAMOGGA,KARNATAKA,14.232306,74.921602
577431,SHIVAMOGGA,KARNATAKA,14.152194,75.281667
577432,SHIVAMOGGA,KARNATAKA,13.6512,75.213774
577433,SHIVAMOGGA,KARNATAKA,14.311254,75.318095
577434,SHIVAMOGGA,KARNATAKA,14.259864,75.157407
577435,SHIVAMOGGA,KARNATAKA,14.175,74.64
577436,SHIVAMOGGA,KARNATAKA,13.898397,75.292381
577451,SHIVAMOGGA,KARNATAKA,13.735889,75.632389
577452,SHIVAMOGGA,KARNATAKA,13.979396,75.14916
577453,SHIVAMOGGA,KARNATAKA,13.911,75.203
577501,CHITRADURGA,KARNATAKA,13.910142,76.09943
577502,CHITRADURGA,KARNATAKA,13.951628,76.446694
577511,CHITRADURGA,KARNATAKA,13.750367,76.864502
577512,DAVANGERE,KARNATAKA,14.481877,76.046198
577513,DAVANGERE,KARNATAKA,14.205441,76.211817
577514,DAVANGERE,KARNATAKA,14.117254,76.087466
577515,CHITRADURGA,KARNATAKA,13.498962,76.568779
577516,DAVANGERE,KARNATAKA,14.325193,75.974527
577517,CHITRADURGA,KARNATAKA,14.119132,76.262719
577518,CHITRADURGA,KARNATAKA,13.392607,76.323487
577519,CHITRADURGA,KARNATAKA,16.108837,77.42097
577520,CHITRADURGA,KARNATAKA,14.213564,76.299766
577521,CHITRADURGA,KARNATAKA,14.198943,76.512216
577522,CHITRADURGA,KARNATAKA,14.251912,76.717278
577523,CHITRADURGA,KARNATAKA,14.152242,76.186753
577524,CHITRADURGA,KARNATAKA,14.210196,76.431754
577525,DAVANGERE,KARNATAKA,14.047821,76.273066
577526,CHITRADURGA,KARNATAKA,13.915071,76.325978
577527,CHITRADURGA,KARNATAKA,13.81327,76.381911
577528,DAVANGERE,KARNATAKA,14.310999,76.425977
577529,CHITRADURGA,KARNATAKA,16.120217,77.879369
577530,DAVANGERE,KARNATAKA,14.235317,75.925772
577531,CHITRADURGA,KARNATAKA,16.585142,78.229028
577532,CHITRADURGA,KARNATAKA,14.170944,76.520982
577533,CHITRADURGA,KARNATAKA,13.797895,76.424312
577534,DAVANGERE,KARNATAKA,14.480706,76.720156
577535,CHITRADURGA,KARNATAKA,13.995309,76.696955
577536,CHITRADURGA,KARNATAKA,14.13069,76.771932
577537,CHITRADURGA,KARNATAKA,15.777841,76.651024
577538,CHITRADURGA,KARNATAKA,14.234964,76.819454
577539,CHITRADURGA,KARNATAKA,13.972158,76.142724
577540,CHITRADURGA,KARNATAKA,14.826421,76.744429
577541,CHITRADURGA,KARNATAKA,14.455498,76.131986
577542,CHITRADURGA,KARNATAKA,13.672217,76.677359
577543,CHITRADURGA,KARNATAKA,14.045634,76.646398
577544,DAVANGERE,KARNATAKA,14.225711,75.90495
577545,CHITRADURGA,KARNATAKA,14.049331,76.604928
577546,CHITRADURGA,KARNATAKA,13.892856,76.845076
577547,CHIKKAMAGALURU,KARNATAKA,13.698583,76.007166
577548,CHIKKAMAGALURU,KARNATAKA,13.511678,76.02691
577549,CHIKKAMAGALURU,KARNATAKA,13.830171,76.038858
577550,CHIKKAMAGALURU,KARNATAKA,13.709317,76.067392
577551,DAVANGERE,KARNATAKA,14.272222,75.837444
577552,DAVANGERE,KARNATAKA,14.178792,76.009381
577553,DAVANGERE,KARNATAKA,14.304294,76.319833
577554,CHITRADURGA,KARNATAKA,13.902248,76.245751
577555,CHITRADURGA,KARNATAKA,14.171186,76.35579
577556,DAVANGERE,KARNATAKA,14.176925,76.865339
577557,CHITRADURGA,KARNATAKA,14.068144,76.218138
577558,CHITRADURGA,KARNATAKA,13.523533,77.208564
577566,DAVANGERE,KARNATAKA,14.466363,75.9077
577589,DAVANGERE,KARNATAKA,14.23324,76.232861
577596,CHITRADURGA,KARNATAKA,13.741823,76.697796
577597,CHITRADURGA,KARNATAKA,13.766135,76.243937
577598,CHITRADURGA,KARNATAKA,13.704403,76.782912
577599,CHITRADURGA,KARNATAKA,13.760485,76.703807
577601,DAVANGERE,KARNATAKA,16.667732,75.826607
580001,DHARWAD,KARNATAKA,15.455152,75.00707
580002,DHARWAD,KARNATAKA,15.435612,75.011421
580003,DHARWAD,KARNATAKA,15.438008,74.986328
580004,DHARWAD,KARNATAKA,15.439399,75.018763
580005,DHARWAD,KARNATAKA,15.496384,74.978123
580006,DHARWAD,KARNATAKA,15.470353,75.018204
580007,DHARWAD,KARNATAKA,15.450278,74.934279
580008,DHARWAD,KARNATAKA,15.464361,75.00034
580009,DHARWAD,KARNATAKA,15.415724,75.052062
580011,DHARWAD,KARNATAKA,15.533729,74.899306
580020,DHARWAD,KARNATAKA,15.34705,75.148482
580021,DHARWAD,KARNATAKA,15.360492,75.129457
580023,DHARWAD,KARNATAKA,15.373096,75.221213
580024,DHARWAD,KARNATAKA,15.25882,75.122967
580025,DHARWAD,KARNATAKA,15.3936,75.090391
580026,DHARWAD,KARNATAKA,15.358436,75.045344
580027,DHARWAD,KARNATAKA,15.351011,75.081578
580028,DHARWAD,KARNATAKA,15.250352,75.175087
580029,DHARWAD,KARNATAKA,15.348173,75.143265
580030,DHARWAD,KARNATAKA,15.355868,75.111526
580031,DHARWAD,KARNATAKA,15.372921,75.12045
580032,DHARWAD,KARNATAKA,15.368324,75.1376
580112,DHARWAD,KARNATAKA,15.524889,75.151211
580114,DHARWAD,KARNATAKA,15.321273,75.002919
580118,DHARWAD,KARNATAKA,15.373784,74.931232
581101,HAVERI,KARNATAKA,14.798587,75.237784
581102,HAVERI,KARNATAKA,14.72249,75.216505
581103,DHARWAD,KARNATAKA,15.428036,74.73736
581104,HAVERI,KARNATAKA,14.72069,75.09905
581105,DHARWAD,KARNATAKA,15.589989,74.922222
581106,HAVERI,KARNATAKA,14.645584,75.449164
581107,DHARWAD,KARNATAKA,15.103595,75.389537
581108,HAVERI,KARNATAKA,14.855668,75.597433
581109,HAVERI,KARNATAKA,14.562944,75.395196
581110,HAVERI,KARNATAKA,14.769947,75.40269
581111,HAVERI,KARNATAKA,14.462081,75.40532
581112,HAVERI,KARNATAKA,14.878107,75.425953
581113,DHARWAD,KARNATAKA,15.23348,75.271553
581115,HAVERI,KARNATAKA,14.658957,75.639126
581116,HAVERI,KARNATAKA,14.43439,75.511967
581117,DHARWAD,KARNATAKA,15.206077,75.36539
581118,HAVERI,KARNATAKA,14.953078,75.380442
581119,HAVERI,KARNATAKA,14.42879,75.620847
581120,HAVERI,KARNATAKA,14.625425,75.278929
581121,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581123,HAVERI,KARNATAKA,14.527562,75.751374
581126,HAVERI,KARNATAKA,15.066035,75.307828
581128,HAVERI,KARNATAKA,14.824481,75.483627
581129,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581145,HAVERI,KARNATAKA,14.56834,75.714675
581148,HAVERI,KARNATAKA,14.760829,75.276828
581186,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581187,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581193,HAVERI,KARNATAKA,14.998268,75.146264
581195,DHARWAD,KARNATAKA,15.315253,75.389759
581196,DHARWAD,KARNATAKA,15.218474,75.055566
581198,HAVERI,KARNATAKA,14.738484,75.502922
581199,HAVERI,KARNATAKA,14.827659,75.186017
581201,DHARWAD,KARNATAKA,15.577355,75.084561
581202,HAVERI,KARNATAKA,14.892624,75.27552
581203,HAVERI,KARNATAKA,14.887222,75.134681
581204,DHARWAD,KARNATAKA,15.180526,74.969907
581205,HAVERI,KARNATAKA,15.027864,75.221694
581206,DHARWAD,KARNATAKA,15.596564,74.99579
581207,DHARWAD,KARNATAKA,15.206052,75.165891
581208,HAVERI,KARNATAKA,14.535407,75.568684
581209,DHARWAD,KARNATAKA,15.428668,75.319245
581210,HAVERI,KARNATAKA,14.346786,75.50652
581211,HAVERI,KARNATAKA,14.68796,75.761678
581212,HAVERI,KARNATAKA,15.128697,75.126582
581213,HAVERI,KARNATAKA,14.907664,75.553147
581237,HAVERI,KARNATAKA,14.995465,75.496886
581301,UTTARA KANNADA,KARNATAKA,14.813235,74.131154
581302,UTTARA KANNADA,KARNATAKA,14.798349,74.112182
581303,UTTARA KANNADA,KARNATAKA,14.837028,74.132167
581304,UTTARA KANNADA,KARNATAKA,14.831361,74.143423
581306,UTTARA KANNADA,KARNATAKA,14.813968,74.157861
581307,UTTARA KANNADA,KARNATAKA,14.787774,74.127814
581308,UTTARA KANNADA,KARNATAKA,14.771757,74.158686
581314,UTTARA KANNADA,KARNATAKA,14.711211,74.463205
581315,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581316,UTTARA KANNADA,KARNATAKA,14.724792,74.281229
581317,UTTARA KANNADA,KARNATAKA,14.895761,74.225813
581318,UTTARA KANNADA,KARNATAKA,14.37,74.5
581319,UTTARA KANNADA,KARNATAKA,14.582163,74.322711
581320,UTTARA KANNADA,KARNATAKA,13.987182,74.565052
581321,UTTARA KANNADA,KARNATAKA,14.699738,74.275883
581322,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581323,UTTARA KANNADA,KARNATAKA,14.409414,74.524472
581324,UTTARA KANNADA,KARNATAKA,14.765324,74.213416
581325,UTTARA KANNADA,KARNATAKA,15.251804,74.627155
581326,UTTARA KANNADA,KARNATAKA,14.54105,74.340696
581327,UTTARA KANNADA,KARNATAKA,14.35516,74.420538
581328,UTTARA KANNADA,KARNATAKA,14.884513,74.222163
581329,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581330,UTTARA KANNADA,KARNATAKA,14.465483,74.408694
581331,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581332,UTTARA KANNADA,KARNATAKA,14.406439,74.434271
581333,UTTARA KANNADA,KARNATAKA,14.510212,74.421847
581334,UTTARA KANNADA,KARNATAKA,14.283625,74.510491
581335,UTTARA KANNADA,KARNATAKA,14.267874,74.489207
581336,UTTARA KANNADA,KARNATAKA,14.42,74.46
581337,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581338,UTTARA KANNADA,KARNATAKA,14.374345,74.461126
581339,UTTARA KANNADA,KARNATAKA,14.854884,74.212668
581340,UTTARA KANNADA,KARNATAKA,14.31,74.5
581341,UTTARA KANNADA,KARNATAKA,14.317654,74.436448
581342,UTTARA KANNADA,KARNATAKA,14.248399,74.446507
581343,UTTARA KANNADA,KARNATAKA,14.419907,74.410993
581344,UTTARA KANNADA,KARNATAKA,14.602402,74.41086
581345,UTTARA KANNADA,KARNATAKA,14.884972,74.112562
581346,UTTARA KANNADA,KARNATAKA,15.42,75.63
581347,UTTARA KANNADA,KARNATAKA,14.856944,74.81725
581348,UTTARA KANNADA,KARNATAKA,14.191576,74.484848
581349,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581350,UTTARA KANNADA,KARNATAKA,14.123925,74.492624
581351,UTTARA KANNADA,KARNATAKA,14.483951,74.374438
581352,UTTARA KANNADA,KARNATAKA,14.862813,74.134901
581353,UTTARA KANNADA,KARNATAKA,14.621584,74.31245
581354,UTTARA KANNADA,KARNATAKA,14.03727,74.530068
581355,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581356,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581357,UTTARA KANNADA,KARNATAKA,14.619532,74.363627
581358,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581359,UTTARA KANNADA,KARNATAKA,14.963,74.714833
581360,UTTARA KANNADA,KARNATAKA,14.807036,74.482175
581361,UTTARA KANNADA,KARNATAKA,14.290519,74.515789
581362,UTTARA KANNADA,KARNATAKA,14.454314,74.461163
581363,UTTARA KANNADA,KARNATAKA,15.71,74.39
581365,UTTARA KANNADA,KARNATAKA,15.1,74.29
581384,UTTARA KANNADA,KARNATAKA,14.242502,74.640436
581396,UTTARA KANNADA,KARNATAKA,14.91105,74.34761
581400,UTTARA KANNADA,KARNATAKA,14.894148,74.304867
581401,UTTARA KANNADA,KARNATAKA,14.620164,74.830002
581402,UTTARA KANNADA,KARNATAKA,14.739777,74.879436
581403,UTTARA KANNADA,KARNATAKA,14.605472,74.82425
581411,UTTARA KANNADA,KARNATAKA,15.42,75.63
581412,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581421,UTTARA KANNADA,KARNATAKA,14.068888,74.515152
581423,UTTARA KANNADA,KARNATAKA,14.231403,74.527147
581440,UTTARA KANNADA,KARNATAKA,14.487534,74.43283
581450,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
581453,UTTARA KANNADA,KARNATAKA,12.6155,74.8345
582101,GADAG,KARNATAKA,15.430076,75.636398
582102,GADAG,KARNATAKA,15.510834,75.672205
582103,GADAG,KARNATAKA,15.364238,75.644019
582111,GADAG,KARNATAKA,15.568134,75.779582
582112,GADAG,KARNATAKA,15.066438,75.676481
582113,GADAG,KARNATAKA,15.312988,75.832763
582114,GADAG,KARNATAKA,15.716307,75.960435
582115,GADAG,KARNATAKA,15.408794,75.761327
582116,GADAG,KARNATAKA,15.113,75.521701
582117,GADAG,KARNATAKA,15.268084,75.481254
582118,GADAG,KARNATAKA,15.107915,75.840782
582119,GADAG,KARNATAKA,15.579655,75.847369
582120,GADAG,KARNATAKA,15.214391,75.609781
582201,DHARWAD,KARNATAKA,15.449142,75.435789
582202,GADAG,KARNATAKA,15.69804,75.544794
582203,GADAG,KARNATAKA,15.802324,75.630171
582204,GADAG,KARNATAKA,15.538114,75.555049
582205,GADAG,KARNATAKA,15.411655,75.513764
582206,GADAG,KARNATAKA,15.854168,75.491892
582207,GADAG,KARNATAKA,15.740979,75.418529
582208,DHARWAD,KARNATAKA,15.588687,75.368394
582209,GADAG,KARNATAKA,15.722384,75.72688
582210,GADAG,KARNATAKA,15.064161,75.467516
582211,GADAG,KARNATAKA,15.774088,75.852849
583101,BALLARI,KARNATAKA,15.143291,76.92901
583102,BALLARI,KARNATAKA,15.111281,76.941658
583103,BALLARI,KARNATAKA,15.210715,76.970197
583104,BALLARI,KARNATAKA,15.166339,76.883361
583105,BALLARI,KARNATAKA,15.155524,76.872578
583111,BALLARI,KARNATAKA,15.155035,77.067437
583112,BALLARI,KARNATAKA,14.982333,76.632816
583113,BALLARI,KARNATAKA,15.428552,76.690851
583114,BALLARI,KARNATAKA,15.725411,77.04349
583115,BALLARI,KARNATAKA,15.199406,76.793005
583116,BALLARI,KARNATAKA,15.342691,76.831718
583117,BALLARI,KARNATAKA,15.282753,77.074006
583118,BALLARI,KARNATAKA,15.148417,76.935167
583119,BALLARI,KARNATAKA,15.069642,76.547298
583120,BALLARI,KARNATAKA,15.414413,76.843666
583121,BALLARI,KARNATAKA,15.631878,76.940011
583122,BALLARI,KARNATAKA,15.537015,76.869614
583123,BALLARI,KARNATAKA,15.185227,76.634381
583124,BALLARI,KARNATAKA,15.000818,76.459574
583125,BALLARI,KARNATAKA,14.610331,76.041436
583126,BALLARI,KARNATAKA,14.738878,76.533254
583127,BALLARI,KARNATAKA,14.776876,76.120648
583128,BALLARI,KARNATAKA,14.932053,76.521104
583129,BALLARI,KARNATAKA,15.352681,76.651898
583130,BALLARI,KARNATAKA,14.814268,76.602943
583131,BALLARI,KARNATAKA,14.826734,75.962912
583132,BALLARI,KARNATAKA,15.399265,76.595899
583134,BALLARI,KARNATAKA,14.862424,76.294013
583135,BALLARI,KARNATAKA,14.907597,76.418349
583136,BALLARI,KARNATAKA,14.722162,76.278544
583137,BALLARI,KARNATAKA,14.699456,75.93802
583152,BALLARI,KARNATAKA,15.096395,76.720611
583153,BALLARI,KARNATAKA,15.139393,76.921443
583154,BALLARI,KARNATAKA,15.421582,76.916923
583155,BALLARI,KARNATAKA,15.44273,76.904342
583201,BALLARI,KARNATAKA,15.273098,76.391498
583203,BALLARI,KARNATAKA,15.262571,76.383917
583211,BALLARI,KARNATAKA,15.283785,76.385914
583212,BALLARI,KARNATAKA,15.044584,76.234261
583213,BALLARI,KARNATAKA,14.726087,75.815396
583214,BALLARI,KARNATAKA,15.10366,76.029029
583215,BALLARI,KARNATAKA,15.31011,76.494727
583216,BALLARI,KARNATAKA,14.933652,75.812666
583217,BALLARI,KARNATAKA,14.811338,75.728822
583218,BALLARI,KARNATAKA,14.62646,76.487974
583219,BALLARI,KARNATAKA,15.004571,75.953822
583220,BALLARI,KARNATAKA,14.962905,76.114145
583221,BALLARI,KARNATAKA,15.316894,76.494447
583222,BALLARI,KARNATAKA,15.124718,76.35575
583223,BALLARI,KARNATAKA,15.235796,76.521282
583224,BALLARI,KARNATAKA,15.153142,76.14908
583225,BALLARI,KARNATAKA,15.266944,76.351306
583226,KOPPAL,KARNATAKA,15.206153,75.968282
583227,KOPPAL,KARNATAKA,15.426745,76.527215
583228,KOPPAL,KARNATAKA,15.368939,76.282051
583229,KOPPAL,KARNATAKA,15.599639,76.643268
583230,KOPPAL,KARNATAKA,15.433657,76.145103
583231,KOPPAL,KARNATAKA,15.347426,76.153306
583232,KOPPAL,KARNATAKA,15.477453,75.956052
583233,KOPPAL,KARNATAKA,15.275701,76.324664
583234,KOPPAL,KARNATAKA,15.33301,76.335977
583235,KOPPAL,KARNATAKA,15.451987,76.433312
583236,KOPPAL,KARNATAKA,15.556028,76.04767
583237,KOPPAL,KARNATAKA,15.604831,76.213959
583238,KOPPAL,KARNATAKA,15.350601,76.085788
583239,BALLARI,KARNATAKA,15.303646,76.440679
583268,KOPPAL,KARNATAKA,15.473919,76.575125
583275,BALLARI,KARNATAKA,15.173192,76.628706
583276,BALLARI,KARNATAKA,15.285806,76.490944
583277,KOPPAL,KARNATAKA,15.743436,76.17591
583278,KOPPAL,KARNATAKA,15.8738,76.246672
583279,KOPPAL,KARNATAKA,15.774607,76.390588
583280,KOPPAL,KARNATAKA,15.846225,75.929111
583281,KOPPAL,KARNATAKA,15.891423,76.018649
583282,KOPPAL,KARNATAKA,15.517185,76.612602
583283,KOPPAL,KARNATAKA,15.573111,76.418346
583284,KOPPAL,KARNATAKA,15.626264,75.875005
583285,KOPPAL,KARNATAKA,15.268114,76.076933
